card_id,image_url
sm6-75,https://images.pokemontcg.io/sm6/75_hires.png
xy3-68,https://images.pokemontcg.io/xy3/68_hires.png
ex7-79,https://images.pokemontcg.io/ex7/79_hires.png
sm2-77,https://images.pokemontcg.io/sm2/77_hires.png
xyp-XY73,https://images.pokemontcg.io/xyp/XY73_hires.png
xy10-77,https://images.pokemontcg.io/xy10/77_hires.png
sm12-81,https://images.pokemontcg.io/sm12/81_hires.png
bw7-82,https://images.pokemontcg.io/bw7/82_hires.png
dp4-74,https://images.pokemontcg.io/dp4/74_hires.png
bw8-79,https://images.pokemontcg.io/bw8/79_hires.png
bw3-75,https://images.pokemontcg.io/bw3/75_hires.png
ex3-81,https://images.pokemontcg.io/ex3/81_hires.png
bw1-78,https://images.pokemontcg.io/bw1/78_hires.png
xy11-83,https://images.pokemontcg.io/xy11/83_hires.png
gym2-85,https://images.pokemontcg.io/gym2/85_hires.png
hgss4-78,https://images.pokemontcg.io/hgss4/78_hires.png
bwp-BW70,https://images.pokemontcg.io/bwp/BW70_hires.png
ex15-69,https://images.pokemontcg.io/ex15/69_hires.png
swsh1-81,https://images.pokemontcg.io/swsh1/81_hires.png
sm8-77,https://images.pokemontcg.io/sm8/77_hires.png
sm1-77,https://images.pokemontcg.io/sm1/77_hires.png
bw11-84,https://images.pokemontcg.io/bw11/84_hires.png
ex12-84,https://images.pokemontcg.io/ex12/84_hires.png
pl3-76,https://images.pokemontcg.io/pl3/76_hires.png
smp-SM74,https://images.pokemontcg.io/smp/SM74_hires.png
pl1-81,https://images.pokemontcg.io/pl1/81_hires.png
xy8-76,https://images.pokemontcg.io/xy8/76_hires.png
ecard2-55,https://images.pokemontcg.io/ecard2/55_hires.png
sm10-71,https://images.pokemontcg.io/sm10/71_hires.png
xy6-77a,https://images.pokemontcg.io/xy6/77a_hires.png
gym1-84,https://images.pokemontcg.io/gym1/84_hires.png
base6-75,https://images.pokemontcg.io/base6/75_hires.png
neo4-81,https://images.pokemontcg.io/neo4/81_hires.png
hgss1-88,https://images.pokemontcg.io/hgss1/88_hires.png
ex5-73,https://images.pokemontcg.io/ex5/73_hires.png
sm9-84,https://images.pokemontcg.io/sm9/84_hires.png
ex13-81,https://images.pokemontcg.io/ex13/81_hires.png
xy5-83,https://images.pokemontcg.io/xy5/83_hires.png
pl2-78,https://images.pokemontcg.io/pl2/78_hires.png
ex8-79,https://images.pokemontcg.io/ex8/79_hires.png
dp2-74,https://images.pokemontcg.io/dp2/74_hires.png
bw9-81,https://images.pokemontcg.io/bw9/81_hires.png
sm2-78,https://images.pokemontcg.io/sm2/78_hires.png
sm7-82,https://images.pokemontcg.io/sm7/82_hires.png
sm8-78,https://images.pokemontcg.io/sm8/78_hires.png
ex6-78,https://images.pokemontcg.io/ex6/78_hires.png
xy6-78,https://images.pokemontcg.io/xy6/78_hires.png
swsh3-76,https://images.pokemontcg.io/swsh3/76_hires.png
ex5-74,https://images.pokemontcg.io/ex5/74_hires.png
bw9-82,https://images.pokemontcg.io/bw9/82_hires.png
sm12-82,https://images.pokemontcg.io/sm12/82_hires.png
ex11-80,https://images.pokemontcg.io/ex11/80_hires.png
neo4-82,https://images.pokemontcg.io/neo4/82_hires.png
bw11-85,https://images.pokemontcg.io/bw11/85_hires.png
ecard1-74,https://images.pokemontcg.io/ecard1/74_hires.png
xy11-84,https://images.pokemontcg.io/xy11/84_hires.png
base4-81,https://images.pokemontcg.io/base4/81_hires.png
xy3-69,https://images.pokemontcg.io/xy3/69_hires.png
base6-76,https://images.pokemontcg.io/base6/76_hires.png
xy4-75,https://images.pokemontcg.io/xy4/75_hires.png
ecard2-56,https://images.pokemontcg.io/ecard2/56_hires.png
swsh1-82,https://images.pokemontcg.io/swsh1/82_hires.png
swsh4-78,https://images.pokemontcg.io/swsh4/78_hires.png
gym2-86,https://images.pokemontcg.io/gym2/86_hires.png
sm3-78,https://images.pokemontcg.io/sm3/78_hires.png
dp7-74,https://images.pokemontcg.io/dp7/74_hires.png
ex8-80,https://images.pokemontcg.io/ex8/80_hires.png
bw6-80,https://images.pokemontcg.io/bw6/80_hires.png
ex1-71,https://images.pokemontcg.io/ex1/71_hires.png
sma-SV75,https://images.pokemontcg.io/sma/SV75_hires.png
sm9-85,https://images.pokemontcg.io/sm9/85_hires.png
bw7-83,https://images.pokemontcg.io/bw7/83_hires.png
xy9-73,https://images.pokemontcg.io/xy9/73_hires.png
sm4-73,https://images.pokemontcg.io/sm4/73_hires.png
smp-SM75,https://images.pokemontcg.io/smp/SM75_hires.png
ex7-80,https://images.pokemontcg.io/ex7/80_hires.png
dp1-83,https://images.pokemontcg.io/dp1/83_hires.png
sm75-78,https://images.pokemontcg.io/sm75/78_hires.png
pl3-77,https://images.pokemontcg.io/pl3/77_hires.png
gym1-85,https://images.pokemontcg.io/gym1/85_hires.png
bw5-75,https://images.pokemontcg.io/bw5/75_hires.png
bw8-80,https://images.pokemontcg.io/bw8/80_hires.png
dp2-75,https://images.pokemontcg.io/dp2/75_hires.png
dp6-80,https://images.pokemontcg.io/dp6/80_hires.png
sm5-81,https://images.pokemontcg.io/sm5/81_hires.png
bw2-74,https://images.pokemontcg.io/bw2/74_hires.png
bw3-76,https://images.pokemontcg.io/bw3/76_hires.png
bwp-BW71,https://images.pokemontcg.io/bwp/BW71_hires.png
hgss4-79,https://images.pokemontcg.io/hgss4/79_hires.png
swsh2-77,https://images.pokemontcg.io/swsh2/77_hires.png
sm35-71,https://images.pokemontcg.io/sm35/71_hires.png
sm10-72,https://images.pokemontcg.io/sm10/72_hires.png
dp3-87,https://images.pokemontcg.io/dp3/87_hires.png
ex15-70,https://images.pokemontcg.io/ex15/70_hires.png
xy10-78,https://images.pokemontcg.io/xy10/78_hires.png
pl1-82,https://images.pokemontcg.io/pl1/82_hires.png
ex12-85,https://images.pokemontcg.io/ex12/85_hires.png
ecard3-48,https://images.pokemontcg.io/ecard3/48_hires.png
ex13-82,https://images.pokemontcg.io/ex13/82_hires.png
neo1-75,https://images.pokemontcg.io/neo1/75_hires.png
xy1-83,https://images.pokemontcg.io/xy1/83_hires.png
bw1-79,https://images.pokemontcg.io/bw1/79_hires.png
xy5-84,https://images.pokemontcg.io/xy5/84_hires.png
xy8-77,https://images.pokemontcg.io/xy8/77_hires.png
sm11-77,https://images.pokemontcg.io/sm11/77_hires.png
sm6-76,https://images.pokemontcg.io/sm6/76_hires.png
dp4-75,https://images.pokemontcg.io/dp4/75_hires.png
sm1-78,https://images.pokemontcg.io/sm1/78_hires.png
pl2-79,https://images.pokemontcg.io/pl2/79_hires.png
ex2-74,https://images.pokemontcg.io/ex2/74_hires.png
xyp-XY74,https://images.pokemontcg.io/xyp/XY74_hires.png
xy6-79,https://images.pokemontcg.io/xy6/79_hires.png
bw11-86,https://images.pokemontcg.io/bw11/86_hires.png
pl2-80,https://images.pokemontcg.io/pl2/80_hires.png
dp2-76,https://images.pokemontcg.io/dp2/76_hires.png
dp7-75,https://images.pokemontcg.io/dp7/75_hires.png
base4-82,https://images.pokemontcg.io/base4/82_hires.png
sm8-79,https://images.pokemontcg.io/sm8/79_hires.png
xy7-84,https://images.pokemontcg.io/xy7/84_hires.png
ex5-75,https://images.pokemontcg.io/ex5/75_hires.png
ex1-72,https://images.pokemontcg.io/ex1/72_hires.png
swsh3-77,https://images.pokemontcg.io/swsh3/77_hires.png
dp6-81,https://images.pokemontcg.io/dp6/81_hires.png
xy8-78,https://images.pokemontcg.io/xy8/78_hires.png
sm35-72,https://images.pokemontcg.io/sm35/72_hires.png
bwp-BW72,https://images.pokemontcg.io/bwp/BW72_hires.png
sm12-83,https://images.pokemontcg.io/sm12/83_hires.png
xy1-84,https://images.pokemontcg.io/xy1/84_hires.png
swsh1-83,https://images.pokemontcg.io/swsh1/83_hires.png
swsh4-79,https://images.pokemontcg.io/swsh4/79_hires.png
ex12-86,https://images.pokemontcg.io/ex12/86_hires.png
neo1-76,https://images.pokemontcg.io/neo1/76_hires.png
dp1-84,https://images.pokemontcg.io/dp1/84_hires.png
ecard3-49,https://images.pokemontcg.io/ecard3/49_hires.png
sm2-79,https://images.pokemontcg.io/sm2/79_hires.png
bw2-75,https://images.pokemontcg.io/bw2/75_hires.png
gym1-86,https://images.pokemontcg.io/gym1/86_hires.png
sm3-79,https://images.pokemontcg.io/sm3/79_hires.png
xy5-85,https://images.pokemontcg.io/xy5/85_hires.png
bw5-76,https://images.pokemontcg.io/bw5/76_hires.png
smp-SM76,https://images.pokemontcg.io/smp/SM76_hires.png
xy11-85,https://images.pokemontcg.io/xy11/85_hires.png
sm6-77,https://images.pokemontcg.io/sm6/77_hires.png
ex7-81,https://images.pokemontcg.io/ex7/81_hires.png
sm1-79,https://images.pokemontcg.io/sm1/79_hires.png
bw1-80,https://images.pokemontcg.io/bw1/80_hires.png
ex11-81,https://images.pokemontcg.io/ex11/81_hires.png
pl1-83,https://images.pokemontcg.io/pl1/83_hires.png
dp3-88,https://images.pokemontcg.io/dp3/88_hires.png
bw7-84,https://images.pokemontcg.io/bw7/84_hires.png
sm11-78,https://images.pokemontcg.io/sm11/78_hires.png
bw6-81,https://images.pokemontcg.io/bw6/81_hires.png
bw9-83,https://images.pokemontcg.io/bw9/83_hires.png
xy3-70,https://images.pokemontcg.io/xy3/70_hires.png
dp4-76,https://images.pokemontcg.io/dp4/76_hires.png
sm7-83,https://images.pokemontcg.io/sm7/83_hires.png
ex2-75,https://images.pokemontcg.io/ex2/75_hires.png
hgss4-80,https://images.pokemontcg.io/hgss4/80_hires.png
xyp-XY75,https://images.pokemontcg.io/xyp/XY75_hires.png
neo4-83,https://images.pokemontcg.io/neo4/83_hires.png
hgss3-81,https://images.pokemontcg.io/hgss3/81_hires.png
ecard2-57,https://images.pokemontcg.io/ecard2/57_hires.png
ecard1-75,https://images.pokemontcg.io/ecard1/75_hires.png
gym2-87,https://images.pokemontcg.io/gym2/87_hires.png
ex15-71,https://images.pokemontcg.io/ex15/71_hires.png
sm5-82,https://images.pokemontcg.io/sm5/82_hires.png
ex8-81,https://images.pokemontcg.io/ex8/81_hires.png
ex6-79,https://images.pokemontcg.io/ex6/79_hires.png
sm4-74,https://images.pokemontcg.io/sm4/74_hires.png
bw3-77,https://images.pokemontcg.io/bw3/77_hires.png
swsh2-78,https://images.pokemontcg.io/swsh2/78_hires.png
sm10-73,https://images.pokemontcg.io/sm10/73_hires.png
sma-SV76,https://images.pokemontcg.io/sma/SV76_hires.png
base6-77,https://images.pokemontcg.io/base6/77_hires.png
pl3-78,https://images.pokemontcg.io/pl3/78_hires.png
xy4-76,https://images.pokemontcg.io/xy4/76_hires.png
xy9-74,https://images.pokemontcg.io/xy9/74_hires.png
sm1-80,https://images.pokemontcg.io/sm1/80_hires.png
xy6-80,https://images.pokemontcg.io/xy6/80_hires.png
sm12-84,https://images.pokemontcg.io/sm12/84_hires.png
xy11-86,https://images.pokemontcg.io/xy11/86_hires.png
swsh2-79,https://images.pokemontcg.io/swsh2/79_hires.png
bw7-85,https://images.pokemontcg.io/bw7/85_hires.png
xyp-XY76,https://images.pokemontcg.io/xyp/XY76_hires.png
bw3-78,https://images.pokemontcg.io/bw3/78_hires.png
gym2-88,https://images.pokemontcg.io/gym2/88_hires.png
ex12-87,https://images.pokemontcg.io/ex12/87_hires.png
ecard2-58,https://images.pokemontcg.io/ecard2/58_hires.png
dp3-89,https://images.pokemontcg.io/dp3/89_hires.png
hgss3-82,https://images.pokemontcg.io/hgss3/82_hires.png
sm10-74,https://images.pokemontcg.io/sm10/74_hires.png
bw11-87,https://images.pokemontcg.io/bw11/87_hires.png
dp1-85,https://images.pokemontcg.io/dp1/85_hires.png
swsh3-78,https://images.pokemontcg.io/swsh3/78_hires.png
smp-SM77,https://images.pokemontcg.io/smp/SM77_hires.png
bw6-82,https://images.pokemontcg.io/bw6/82_hires.png
dp2-77,https://images.pokemontcg.io/dp2/77_hires.png
neo1-77,https://images.pokemontcg.io/neo1/77_hires.png
hgss2-84,https://images.pokemontcg.io/hgss2/84_hires.png
xy5-86,https://images.pokemontcg.io/xy5/86_hires.png
ex5-76,https://images.pokemontcg.io/ex5/76_hires.png
ecard3-50,https://images.pokemontcg.io/ecard3/50_hires.png
bw1-81,https://images.pokemontcg.io/bw1/81_hires.png
xy1-85,https://images.pokemontcg.io/xy1/85_hires.png
pl3-79,https://images.pokemontcg.io/pl3/79_hires.png
ex1-73,https://images.pokemontcg.io/ex1/73_hires.png
bw5-77,https://images.pokemontcg.io/bw5/77_hires.png
bw9-84,https://images.pokemontcg.io/bw9/84_hires.png
ex11-82,https://images.pokemontcg.io/ex11/82_hires.png
ex13-83,https://images.pokemontcg.io/ex13/83_hires.png
sm11-79,https://images.pokemontcg.io/sm11/79_hires.png
ex8-82,https://images.pokemontcg.io/ex8/82_hires.png
xy7-85,https://images.pokemontcg.io/xy7/85_hires.png
ecard1-76,https://images.pokemontcg.io/ecard1/76_hires.png
pl2-81,https://images.pokemontcg.io/pl2/81_hires.png
base6-78,https://images.pokemontcg.io/base6/78_hires.png
pl1-84,https://images.pokemontcg.io/pl1/84_hires.png
sm3-80,https://images.pokemontcg.io/sm3/80_hires.png
neo4-84,https://images.pokemontcg.io/neo4/84_hires.png
sm5-83,https://images.pokemontcg.io/sm5/83_hires.png
sm9-86,https://images.pokemontcg.io/sm9/86_hires.png
xy10-80,https://images.pokemontcg.io/xy10/80_hires.png
swsh1-84,https://images.pokemontcg.io/swsh1/84_hires.png
dp6-82,https://images.pokemontcg.io/dp6/82_hires.png
sma-SV77,https://images.pokemontcg.io/sma/SV77_hires.png
xy4-77,https://images.pokemontcg.io/xy4/77_hires.png
sm2-80,https://images.pokemontcg.io/sm2/80_hires.png
xy9-75,https://images.pokemontcg.io/xy9/75_hires.png
bwp-BW73,https://images.pokemontcg.io/bwp/BW73_hires.png
base4-83,https://images.pokemontcg.io/base4/83_hires.png
ex2-76,https://images.pokemontcg.io/ex2/76_hires.png
ex6-80,https://images.pokemontcg.io/ex6/80_hires.png
sm8-80,https://images.pokemontcg.io/sm8/80_hires.png
hgss4-81,https://images.pokemontcg.io/hgss4/81_hires.png
bw8-81,https://images.pokemontcg.io/bw8/81_hires.png
ex12-88,https://images.pokemontcg.io/ex12/88_hires.png
sm2-81,https://images.pokemontcg.io/sm2/81_hires.png
bw3-79,https://images.pokemontcg.io/bw3/79_hires.png
bw7-86,https://images.pokemontcg.io/bw7/86_hires.png
dp4-77,https://images.pokemontcg.io/dp4/77_hires.png
sma-SV78,https://images.pokemontcg.io/sma/SV78_hires.png
bw2-76,https://images.pokemontcg.io/bw2/76_hires.png
neo4-85,https://images.pokemontcg.io/neo4/85_hires.png
sm35-74,https://images.pokemontcg.io/sm35/74_hires.png
hgss2-85,https://images.pokemontcg.io/hgss2/85_hires.png
sm5-84,https://images.pokemontcg.io/sm5/84_hires.png
pl3-80,https://images.pokemontcg.io/pl3/80_hires.png
ex5-77,https://images.pokemontcg.io/ex5/77_hires.png
xyp-XY77,https://images.pokemontcg.io/xyp/XY77_hires.png
ex2-77,https://images.pokemontcg.io/ex2/77_hires.png
xy3-71,https://images.pokemontcg.io/xy3/71_hires.png
xy1-86,https://images.pokemontcg.io/xy1/86_hires.png
dp1-86,https://images.pokemontcg.io/dp1/86_hires.png
xy6-81,https://images.pokemontcg.io/xy6/81_hires.png
base4-84,https://images.pokemontcg.io/base4/84_hires.png
xy5-87,https://images.pokemontcg.io/xy5/87_hires.png
dp2-78,https://images.pokemontcg.io/dp2/78_hires.png
gym2-89,https://images.pokemontcg.io/gym2/89_hires.png
pl1-85,https://images.pokemontcg.io/pl1/85_hires.png
base6-79,https://images.pokemontcg.io/base6/79_hires.png
gym1-87,https://images.pokemontcg.io/gym1/87_hires.png
swsh3-79,https://images.pokemontcg.io/swsh3/79_hires.png
ecard2-59,https://images.pokemontcg.io/ecard2/59_hires.png
sm10-75,https://images.pokemontcg.io/sm10/75_hires.png
hgss4-82,https://images.pokemontcg.io/hgss4/82_hires.png
bw1-82,https://images.pokemontcg.io/bw1/82_hires.png
swsh4-80,https://images.pokemontcg.io/swsh4/80_hires.png
sm3-81,https://images.pokemontcg.io/sm3/81_hires.png
bw9-85,https://images.pokemontcg.io/bw9/85_hires.png
swsh1-85,https://images.pokemontcg.io/swsh1/85_hires.png
ecard1-77,https://images.pokemontcg.io/ecard1/77_hires.png
hgss3-83,https://images.pokemontcg.io/hgss3/83_hires.png
bw6-83,https://images.pokemontcg.io/bw6/83_hires.png
ex8-83,https://images.pokemontcg.io/ex8/83_hires.png
ex13-84,https://images.pokemontcg.io/ex13/84_hires.png
pl2-82,https://images.pokemontcg.io/pl2/82_hires.png
swsh2-80,https://images.pokemontcg.io/swsh2/80_hires.png
bw5-78,https://images.pokemontcg.io/bw5/78_hires.png
sm7-84,https://images.pokemontcg.io/sm7/84_hires.png
ex6-81,https://images.pokemontcg.io/ex6/81_hires.png
bwp-BW74,https://images.pokemontcg.io/bwp/BW74_hires.png
sm12-85,https://images.pokemontcg.io/sm12/85_hires.png
sm4-75,https://images.pokemontcg.io/sm4/75_hires.png
xy8-80,https://images.pokemontcg.io/xy8/80_hires.png
sm3-82,https://images.pokemontcg.io/sm3/82_hires.png
xy3-72,https://images.pokemontcg.io/xy3/72_hires.png
pl3-81,https://images.pokemontcg.io/pl3/81_hires.png
bw9-86,https://images.pokemontcg.io/bw9/86_hires.png
ex5-78,https://images.pokemontcg.io/ex5/78_hires.png
dp1-87,https://images.pokemontcg.io/dp1/87_hires.png
xy1-87,https://images.pokemontcg.io/xy1/87_hires.png
xy10-81,https://images.pokemontcg.io/xy10/81_hires.png
sm1-81,https://images.pokemontcg.io/sm1/81_hires.png
base6-80,https://images.pokemontcg.io/base6/80_hires.png
bw11-88,https://images.pokemontcg.io/bw11/88_hires.png
bw1-83,https://images.pokemontcg.io/bw1/83_hires.png
dp2-79,https://images.pokemontcg.io/dp2/79_hires.png
ex7-82,https://images.pokemontcg.io/ex7/82_hires.png
swsh4-81,https://images.pokemontcg.io/swsh4/81_hires.png
sm12-86,https://images.pokemontcg.io/sm12/86_hires.png
sm2-82,https://images.pokemontcg.io/sm2/82_hires.png
sm11-80,https://images.pokemontcg.io/sm11/80_hires.png
ecard1-78,https://images.pokemontcg.io/ecard1/78_hires.png
dp4-78,https://images.pokemontcg.io/dp4/78_hires.png
gym1-88,https://images.pokemontcg.io/gym1/88_hires.png
ex2-78,https://images.pokemontcg.io/ex2/78_hires.png
ex12-89,https://images.pokemontcg.io/ex12/89_hires.png
hgss4-83,https://images.pokemontcg.io/hgss4/83_hires.png
gym2-90,https://images.pokemontcg.io/gym2/90_hires.png
sm6-78,https://images.pokemontcg.io/sm6/78_hires.png
xy8-81,https://images.pokemontcg.io/xy8/81_hires.png
sm8-81,https://images.pokemontcg.io/sm8/81_hires.png
base5-83,https://images.pokemontcg.io/base5/83_hires.png
xy6-82,https://images.pokemontcg.io/xy6/82_hires.png
dp7-76,https://images.pokemontcg.io/dp7/76_hires.png
xy9-76,https://images.pokemontcg.io/xy9/76_hires.png
bwp-BW75,https://images.pokemontcg.io/bwp/BW75_hires.png
sm4-76,https://images.pokemontcg.io/sm4/76_hires.png
swsh2-81,https://images.pokemontcg.io/swsh2/81_hires.png
xyp-XY78,https://images.pokemontcg.io/xyp/XY78_hires.png
bw7-87,https://images.pokemontcg.io/bw7/87_hires.png
sm7-85,https://images.pokemontcg.io/sm7/85_hires.png
ecard3-51,https://images.pokemontcg.io/ecard3/51_hires.png
sm10-76,https://images.pokemontcg.io/sm10/76_hires.png
neo1-78,https://images.pokemontcg.io/neo1/78_hires.png
dp6-83,https://images.pokemontcg.io/dp6/83_hires.png
bw6-84,https://images.pokemontcg.io/bw6/84_hires.png
bw3-80,https://images.pokemontcg.io/bw3/80_hires.png
swsh1-86,https://images.pokemontcg.io/swsh1/86_hires.png
hgss3-84,https://images.pokemontcg.io/hgss3/84_hires.png
dp3-90,https://images.pokemontcg.io/dp3/90_hires.png
bw2-77,https://images.pokemontcg.io/bw2/77_hires.png
pl2-83,https://images.pokemontcg.io/pl2/83_hires.png
bw5-79,https://images.pokemontcg.io/bw5/79_hires.png
xy5-88,https://images.pokemontcg.io/xy5/88_hires.png
base4-85,https://images.pokemontcg.io/base4/85_hires.png
sma-SV79,https://images.pokemontcg.io/sma/SV79_hires.png
smp-SM79,https://images.pokemontcg.io/smp/SM79_hires.png
ex6-82,https://images.pokemontcg.io/ex6/82_hires.png
ecard2-60,https://images.pokemontcg.io/ecard2/60_hires.png
xy7-86,https://images.pokemontcg.io/xy7/86_hires.png
xy11-88,https://images.pokemontcg.io/xy11/88_hires.png
hgss2-86,https://images.pokemontcg.io/hgss2/86_hires.png
swsh2-82,https://images.pokemontcg.io/swsh2/82_hires.png
bwp-BW76,https://images.pokemontcg.io/bwp/BW76_hires.png
neo4-86,https://images.pokemontcg.io/neo4/86_hires.png
sm10-77,https://images.pokemontcg.io/sm10/77_hires.png
gym1-89,https://images.pokemontcg.io/gym1/89_hires.png
hgss4-84,https://images.pokemontcg.io/hgss4/84_hires.png
bw9-87,https://images.pokemontcg.io/bw9/87_hires.png
xy1-88,https://images.pokemontcg.io/xy1/88_hires.png
sm8-82,https://images.pokemontcg.io/sm8/82_hires.png
ex5-79,https://images.pokemontcg.io/ex5/79_hires.png
ex12-90,https://images.pokemontcg.io/ex12/90_hires.png
sm5-85,https://images.pokemontcg.io/sm5/85_hires.png
sm7-86,https://images.pokemontcg.io/sm7/86_hires.png
bw7-88,https://images.pokemontcg.io/bw7/88_hires.png
dp3-91,https://images.pokemontcg.io/dp3/91_hires.png
pl1-86,https://images.pokemontcg.io/pl1/86_hires.png
pl3-82,https://images.pokemontcg.io/pl3/82_hires.png
xy5-89,https://images.pokemontcg.io/xy5/89_hires.png
smp-SM80,https://images.pokemontcg.io/smp/SM80_hires.png
base4-86,https://images.pokemontcg.io/base4/86_hires.png
xy8-82,https://images.pokemontcg.io/xy8/82_hires.png
ecard2-61,https://images.pokemontcg.io/ecard2/61_hires.png
pl2-84,https://images.pokemontcg.io/pl2/84_hires.png
sma-SV80,https://images.pokemontcg.io/sma/SV80_hires.png
sm3-83,https://images.pokemontcg.io/sm3/83_hires.png
dp6-84,https://images.pokemontcg.io/dp6/84_hires.png
bw2-78,https://images.pokemontcg.io/bw2/78_hires.png
xy11-89,https://images.pokemontcg.io/xy11/89_hires.png
ex1-74,https://images.pokemontcg.io/ex1/74_hires.png
swsh3-80,https://images.pokemontcg.io/swsh3/80_hires.png
ex6-83,https://images.pokemontcg.io/ex6/83_hires.png
sm35-75,https://images.pokemontcg.io/sm35/75_hires.png
bw11-89,https://images.pokemontcg.io/bw11/89_hires.png
sm1-82,https://images.pokemontcg.io/sm1/82_hires.png
sm12-87,https://images.pokemontcg.io/sm12/87_hires.png
bw8-82,https://images.pokemontcg.io/bw8/82_hires.png
gym2-91,https://images.pokemontcg.io/gym2/91_hires.png
sm9-87,https://images.pokemontcg.io/sm9/87_hires.png
bw6-85,https://images.pokemontcg.io/bw6/85_hires.png
bw3-81,https://images.pokemontcg.io/bw3/81_hires.png
xy9-77,https://images.pokemontcg.io/xy9/77_hires.png
ecard3-52,https://images.pokemontcg.io/ecard3/52_hires.png
xy7-87,https://images.pokemontcg.io/xy7/87_hires.png
swsh4-82,https://images.pokemontcg.io/swsh4/82_hires.png
neo1-79,https://images.pokemontcg.io/neo1/79_hires.png
sm11-81,https://images.pokemontcg.io/sm11/81_hires.png
xy3-73,https://images.pokemontcg.io/xy3/73_hires.png
dp4-79,https://images.pokemontcg.io/dp4/79_hires.png
swsh1-87,https://images.pokemontcg.io/swsh1/87_hires.png
sm4-77,https://images.pokemontcg.io/sm4/77_hires.png
dp2-80,https://images.pokemontcg.io/dp2/80_hires.png
base6-81,https://images.pokemontcg.io/base6/81_hires.png
xyp-XY79,https://images.pokemontcg.io/xyp/XY79_hires.png
xy10-82,https://images.pokemontcg.io/xy10/82_hires.png
xy4-78,https://images.pokemontcg.io/xy4/78_hires.png
sm6-79,https://images.pokemontcg.io/sm6/79_hires.png
bw1-84,https://images.pokemontcg.io/bw1/84_hires.png
sm2-83,https://images.pokemontcg.io/sm2/83_hires.png
bw5-80,https://images.pokemontcg.io/bw5/80_hires.png
dp7-77,https://images.pokemontcg.io/dp7/77_hires.png
ex2-79,https://images.pokemontcg.io/ex2/79_hires.png
bw2-79,https://images.pokemontcg.io/bw2/79_hires.png
ecard2-62,https://images.pokemontcg.io/ecard2/62_hires.png
bw11-90,https://images.pokemontcg.io/bw11/90_hires.png
ex6-84,https://images.pokemontcg.io/ex6/84_hires.png
bw3-82,https://images.pokemontcg.io/bw3/82_hires.png
sm2-84,https://images.pokemontcg.io/sm2/84_hires.png
dp3-92,https://images.pokemontcg.io/dp3/92_hires.png
swsh1-88,https://images.pokemontcg.io/swsh1/88_hires.png
xy9-78,https://images.pokemontcg.io/xy9/78_hires.png
ex12-91,https://images.pokemontcg.io/ex12/91_hires.png
bw6-86,https://images.pokemontcg.io/bw6/86_hires.png
dp6-85,https://images.pokemontcg.io/dp6/85_hires.png
xy1-89,https://images.pokemontcg.io/xy1/89_hires.png
xy4-79,https://images.pokemontcg.io/xy4/79_hires.png
sm7-87,https://images.pokemontcg.io/sm7/87_hires.png
bw1-85,https://images.pokemontcg.io/bw1/85_hires.png
swsh2-83,https://images.pokemontcg.io/swsh2/83_hires.png
swsh4-83,https://images.pokemontcg.io/swsh4/83_hires.png
sm5-86,https://images.pokemontcg.io/sm5/86_hires.png
dp4-80,https://images.pokemontcg.io/dp4/80_hires.png
pl3-83,https://images.pokemontcg.io/pl3/83_hires.png
pl2-85,https://images.pokemontcg.io/pl2/85_hires.png
ex1-75,https://images.pokemontcg.io/ex1/75_hires.png
pl1-87,https://images.pokemontcg.io/pl1/87_hires.png
bw8-83,https://images.pokemontcg.io/bw8/83_hires.png
ecard1-79,https://images.pokemontcg.io/ecard1/79_hires.png
bw5-81,https://images.pokemontcg.io/bw5/81_hires.png
bw7-89,https://images.pokemontcg.io/bw7/89_hires.png
ex4-89,https://images.pokemontcg.io/ex4/89_hires.png
dp2-81,https://images.pokemontcg.io/dp2/81_hires.png
ex11-83,https://images.pokemontcg.io/ex11/83_hires.png
ex5-80,https://images.pokemontcg.io/ex5/80_hires.png
hgss3-85,https://images.pokemontcg.io/hgss3/85_hires.png
sm9-88,https://images.pokemontcg.io/sm9/88_hires.png
sm12-88,https://images.pokemontcg.io/sm12/88_hires.png
ecard3-53,https://images.pokemontcg.io/ecard3/53_hires.png
sm3-84,https://images.pokemontcg.io/sm3/84_hires.png
sm11-82,https://images.pokemontcg.io/sm11/82_hires.png
smp-SM81,https://images.pokemontcg.io/smp/SM81_hires.png
ex2-80,https://images.pokemontcg.io/ex2/80_hires.png
sm10-78,https://images.pokemontcg.io/sm10/78_hires.png
xy8-83,https://images.pokemontcg.io/xy8/83_hires.png
gym2-92,https://images.pokemontcg.io/gym2/92_hires.png
sm35-76,https://images.pokemontcg.io/sm35/76_hires.png
base4-87,https://images.pokemontcg.io/base4/87_hires.png
xy10-83,https://images.pokemontcg.io/xy10/83_hires.png
hgss2-87,https://images.pokemontcg.io/hgss2/87_hires.png
bwp-BW77,https://images.pokemontcg.io/bwp/BW77_hires.png
neo1-80,https://images.pokemontcg.io/neo1/80_hires.png
dp7-78,https://images.pokemontcg.io/dp7/78_hires.png
sm4-78,https://images.pokemontcg.io/sm4/78_hires.png
sm8-83,https://images.pokemontcg.io/sm8/83_hires.png
base6-82,https://images.pokemontcg.io/base6/82_hires.png
xy3-74,https://images.pokemontcg.io/xy3/74_hires.png
xy7-88,https://images.pokemontcg.io/xy7/88_hires.png
sm1-83,https://images.pokemontcg.io/sm1/83_hires.png
